source,dataset,variable,metric,geo,raw_file,rows,min_period,max_period
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MATILLA DE ARZON, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MATILLA DE LOS CAÑOS DEL RIO, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MATILLA DE LOS CAÑOS, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MATILLA LA SECA, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MATILLAS, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MATUTE, La Rioja",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAYA, LA, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAYALDE, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAYORGA, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZALEON, Teruel",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZARAMBROZ, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZARETE, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZARICOS, A Coruña",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZARIEGOS, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZARRON, Murcia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZCUERRAS, Cantabria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZUECOS DE VALDEGINATE, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAZUECOS, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAÇANET DE CABRENYS, Girona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAÇANET DE LA SELVA, Girona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAÑARIA, Bizkaia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAÑERU, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAÑON, A Coruña",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEAÑO, Pontevedra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MECERREYES, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MECO, Madrid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDELLIN, Badajoz",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDIANA DE ARAGON, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDIANA DE VOLTOYA, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDINA DE LAS TORRES, Badajoz",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDINA DE POMAR, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDINA DE RIOSECO, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDINA DEL CAMPO, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDINA-SIDONIA, Cadiz",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDINACELI, Soria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDINILLA, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDIO CUDEYO, Cantabria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDIONA, Barcelona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDRANDA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEDRANO, La Rioja",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEGECES, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEGINA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEIRA, Lugo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEIS, Pontevedra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEJORADA DEL CAMPO, Madrid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEJORADA, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELGAR DE ABAJO, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELGAR DE ARRIBA, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELGAR DE FERNAMENTAL, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELGAR DE TERA, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELGAR DE YUSO, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELIANA, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELIDA, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELIDE, A Coruña",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELILLA, Melilla",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELON, Ourense",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MELQUE DE CERCOS, Segovia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEMBRILLA, Ciudad Real",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEMBRILLERA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEMBRIO, Caceres",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENARGUENS, Lleida",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENASALBAS, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENDATA, Bizkaia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENDAVIA, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENDAZA, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENDEXA, Bizkaia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENDIGORRIA, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENESES DE CAMPOS, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENGABRIL, Badajoz",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENGAMUÑOZ, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MENGIBAR, Jaen",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEQUINENZA, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERANGES, Girona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERCA, A, Ourense",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERIDA, Badajoz",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERINDAD DE CUESTA-URRIA, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERINDAD DE MONTIJA, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERINDAD DE RIO UBIERNA, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERINDAD DE SOTOSCUEVA, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERINDAD DE VALDEPORRES, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERINDAD DE VALDIVIELSO, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERUELO, Cantabria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MESAS DE IBOR, Caceres",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MESAS, LAS, Cuenca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MESEGAR DE TAJO, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MESIA, A Coruña",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MESONES DE ISUELA, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MESTANZA, Ciudad Real",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"METAUTEN, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEZALOCHA, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEZQUITA DE JARQUE, Teruel",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEZQUITA, A, Ourense",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MEÑAKA, Bizkaia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIAJADAS, Caceres",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MICERECES DE TERA, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MICIECES DE OJEDA, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIEDES DE ARAGON, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIEDES DE ATIENZA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIENGO, Cantabria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIERA, Cantabria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIERES, Asturias",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIERES, Girona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIERLA, LA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIEZA, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIGUEL ESTEBAN, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIGUELAÑEZ, Segovia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIGUELTURRA, Ciudad Real",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIJARES, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIJAS, Malaga",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILA, EL, Tarragona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILAGRO, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILAGROS, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILLANA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILLANES, Caceres",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILLARES, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILLENA, Alicante",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILLES DE LA POLVOROSA, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MILMARCOS, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MINAS DE RIOTINTO, Huelva",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MINGLANILLA, Cuenca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MINGORRIA, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRA, Cuenca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRABEL, Caceres",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRABUENO, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRAFLORES DE LA SIERRA, Madrid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRAFUENTES, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRALCAMP, Lleida",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRALRIO, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRAMAR, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRAMBEL, Teruel",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRANDA DE ARGA, Navarra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRANDA DE AZAN, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRANDA DE EBRO, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRANDA DEL CASTAÑAR, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRANDILLA, Badajoz",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRAVECHE, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRAVET, Tarragona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRAVETE DE LA SIERRA, Teruel",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRON, EL, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRONCILLO, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIRUEÑA DE LOS INFANZONES, Avila",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MISLATA, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIÑO DE MEDINACELI, Soria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIÑO, A Coruña",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIÑOSA, LA, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOAÑA, Pontevedra",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOCEJON, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOCHALES, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOCLIN, Granada",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOCLINEJO, Malaga",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MODUBAR DE LA EMPAREDADA, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOECHE, A Coruña",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOGAN, Las Palmas",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOGARRAZ, Salamanca",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOGENTE/MOIXENT, Valencia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOGUER, Huelva",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOHEDAS DE GRANADILLA, Caceres",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOHEDAS DE LA JARA, Toledo",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOHERNANDO, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOIA, Barcelona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOJACAR, Almeria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOJADOS, Valladolid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOJONERA, LA, Almeria",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOLACILLOS, Zamora",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOLAR, EL, Madrid",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOLAR, EL, Tarragona",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOLARES, LOS, Sevilla",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOLINA DE ARAGON, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MOLINA DE SEGURA, Murcia",api_clients\data\empleo\sepe_paro_raw.csv,12,2025-05,2026-04
